2018-12-17 20:18:53,580 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-17 20:24:00,541 [Worker-81] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-12-17 20:24:00,898 [Worker-81] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.yihuschool:o2o:0.0.1-SNAPSHOT @ F:\eclipse\o2o school\o2o\pom.xml.
2018-12-17 20:24:01,447 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /o2o/src/main/java
2018-12-17 20:24:01,448 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /o2o/src/main/resources
2018-12-17 20:24:01,448 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /o2o/src/test/java
2018-12-17 20:24:01,448 [Worker-81] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /o2o/src/test/resources
2018-12-17 20:24:01,840 [Worker-81] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for o2o
2018-12-17 20:24:01,847 [Worker-81] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2018-12-17 20:24:02,038 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-12-17 20:24:02,040 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-17 20:24:02,042 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-12-17 20:24:02,043 [Worker-84] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-17 20:24:02,044 [Worker-84] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of o2o
2018-12-17 20:24:02,044 [Worker-84] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for o2o
2018-12-17 20:24:02,051 [Worker-84] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-12-17 20:41:06,071 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-12-17 20:41:06,075 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-17 20:41:06,078 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (GBK actually) to copy filtered resources, i.e. build is platform dependent!
2018-12-17 20:41:06,079 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-12-17 20:43:48,903 [Worker-83] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-12-17 20:43:49,194 [Worker-83] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.yihuschool:o2o:0.0.1-SNAPSHOT @ F:\eclipse\o2o school\o2o\pom.xml.
2018-12-17 20:43:49,772 [Worker-83] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /o2o/src/main/java
